chapter	linenumber	word	n_words	n
Глава 11	5946	ним	4008	2
Глава 11	5946	болтал	4008	2
Глава 11	5946	из	4008	15
Глава 11	5947	его	4008	41
Глава 11	5947	слов	4008	1
Глава 11	5947	я	4008	127
Глава 11	5947	заключил	4008	2
Глава 11	5947	что	4008	94
Глава 11	5947	он	4008	95
Глава 11	5947	и	4008	104
Глава 11	5947	в	4008	106
Глава 11	5947	самом	4008	4
Глава 11	5947	деле	4008	4
Глава 11	5947	подозревает	4008	2
Глава 11	5947	вас	4008	6
Глава 11	5947	в	4008	106
Глава 11	5947	похищении	4008	1
Глава 11	5947	своей	4008	3
Глава 11	5948	каски	4008	1
Глава 11	5949	меня	4008	23
Глава 11	5949	но	4008	20
Глава 11	5949	почему	4008	8
Глава 11	5949	черт	4008	1
Глава 11	5949	подери	4008	1
Глава 11	5949	ведь	4008	10
Глава 11	5949	я	4008	127
Глава 11	5949	его	4008	41
Глава 11	5949	почти	4008	4
Глава 11	5949	не	4008	87
Глава 11	5949	знаю	4008	6
Глава 11	5949	я	4008	127
Глава 11	5949	думал	4008	3
Глава 11	5949	он	4008	95
Глава 11	5950	подозревает	4008	2
Глава 11	5950	стиффи	4008	1
Глава 11	5951	сначала	4008	3
Глава 11	5951	он	4008	95
Глава 11	5951	действительно	4008	3
Глава 11	5951	подозревал	4008	2
Глава 11	5951	мисс	4008	4
Глава 11	5951	бинг	4008	4
Глава 11	5951	сэр	4008	49
Глава 11	5951	и	4008	104
Глава 11	5951	до	4008	7
Глава 11	5951	сих	4008	1
Глава 11	5951	пор	4008	1
Глава 11	5952	считает	4008	3
Глава 11	5952	ее	4008	9
Глава 11	5952	вдохновительницей	4008	1
Глава 11	5952	преступления	4008	2
Глава 11	5952	однако	4008	5
Глава 11	5952	по	4008	20
Глава 11	5952	его	4008	41
Глава 11	5952	мнению	4008	1
Глава 11	5952	у	4008	26
Глава 11	5952	барышни	4008	1
Глава 11	5953	был	4008	10
Глава 11	5953	соучастник	4008	2
Глава 11	5953	который	4008	7
Глава 11	5953	выполнил	4008	1
Глава 11	5953	черную	4008	1
Глава 11	5953	работу	4008	1
Глава 11	5953	как	4008	40
Глава 11	5953	я	4008	127
Глава 11	5953	мог	4008	4
Глава 11	5953	заключить	4008	1
Глава 11	5953	эту	4008	6
Глава 11	5954	версию	4008	1
Глава 11	5954	поддерживает	4008	1
Глава 11	5954	и	4008	104
Глава 11	5954	сэр	4008	49
Глава 11	5954	уоткин	4008	7
Глава 11	5955	в	4008	106
Глава 11	5955	памяти	4008	1
Глава 11	5955	всплыло	4008	1
Глава 11	5955	начало	4008	1
Глава 11	5955	моего	4008	2
Глава 11	5955	разговора	4008	1
Глава 11	5955	с	4008	34
Глава 11	5955	папашей	4008	2
Глава 11	5955	бассетом	4008	2
Глава 11	5955	в	4008	106
Глава 11	5956	библиотеке	4008	1
Глава 11	5956	и	4008	104
Глава 11	5956	я	4008	127
Глава 11	5956	наконец	4008	2
Глава 11	5956	то	4008	24
Глава 11	5956	понял	4008	8
Глава 11	5956	чего	4008	4
Глава 11	5956	он	4008	95
Глава 11	5956	добивался	4008	1
Глава 11	5956	в	4008	106
Глава 11	5956	словах	4008	1
Глава 11	5956	которые	4008	4
Глава 11	5957	казались	4008	1
Глава 11	5957	мне	4008	16
Глава 11	5957	тогда	4008	7
Глава 11	5957	пустым	4008	1
Глава 11	5957	сотрясанием	4008	1
Глава 11	5957	воздуха	4008	1
Глава 11	5957	я	4008	127
Глава 11	5957	уловил	4008	2
Глава 11	5957	зловещую	4008	1
Глава 11	5957	подоплеку	4008	1
Глава 11	5958	я	4008	127
Глава 11	5958	то	4008	24
Глава 11	5958	думал	4008	3
Глава 11	5958	мы	4008	9
Глава 11	5958	просто	4008	1
Глава 11	5958	сплетничаем	4008	1
Глава 11	5958	о	4008	13
Глава 11	5958	волнующих	4008	1
Глава 11	5958	событиях	4008	1
Глава 11	5958	которые	4008	4
Глава 11	5958	только	4008	11
Глава 11	5958	что	4008	94
Глава 11	5959	произошли	4008	1
Глава 11	5959	а	4008	37
Глава 11	5959	он	4008	95
Глава 11	5959	на	4008	53
Глава 11	5959	самом	4008	4
Глава 11	5959	деле	4008	4
Глава 11	5959	прощупывал	4008	1
Глава 11	5959	меня	4008	23
Глава 11	5959	и	4008	104
Глава 11	5959	даже	4008	3
Глава 11	5959	допрашивал	4008	1
Глава 11	5960	но	4008	20
Глава 11	5960	почему	4008	8
Глава 11	5960	он	4008	95
Глава 11	5960	решил	4008	1
Глава 11	5960	что	4008	94
Глава 11	5960	соучастник	4008	2
Глава 11	5960	я	4008	127
Глава 11	5961	когда	4008	18
Глава 11	5961	полицейский	4008	6
Глава 11	5961	встретил	4008	1
Глава 11	5961	вас	4008	6
Глава 11	5961	сегодня	4008	1
Глава 11	5961	под	4008	5
Глава 11	5961	вечер	4008	1
Глава 11	5961	на	4008	53
Глава 11	5961	дороге	4008	1
Глава 11	5961	он	4008	95
Глава 11	5962	обратил	4008	3
Глава 11	5962	внимание	4008	7
Глава 11	5962	что	4008	94
Глава 11	5962	между	4008	1
Глава 11	5962	вами	4008	1
Глава 11	5962	и	4008	104
Глава 11	5962	мисс	4008	4
Глава 11	5962	бинг	4008	4
Глава 11	5962	существуют	4008	1
Глава 11	5962	теплые	4008	1
Глава 11	5962	сердечные	4008	1
Глава 11	5963	отношения	4008	1
Глава 11	5963	а	4008	37
Глава 11	5963	когда	4008	18
Глава 11	5963	он	4008	95
Глава 11	5963	нашел	4008	1
Глава 11	5963	на	4008	53
Глава 11	5963	месте	4008	3
Глава 11	5963	преступления	4008	2
Глава 11	5963	перчатку	4008	2
Глава 11	5963	его	4008	41
Глава 11	5963	подозрения	4008	1
Глава 11	5964	усилились	4008	1
Глава 11	5965	дживс	4008	23
Глава 11	5965	я	4008	127
Глава 11	5965	вас	4008	6
Глава 11	5965	не	4008	87
Глава 11	5965	понимаю	4008	1
Глава 11	5966	он	4008	95
Глава 11	5966	считает	4008	3
Глава 11	5966	сэр	4008	49
Глава 11	5966	что	4008	94
Глава 11	5966	вы	4008	19
Глава 11	5966	влюблены	4008	1
Глава 11	5966	в	4008	106
Глава 11	5966	мисс	4008	4
Глава 11	5966	бинг	4008	4
Глава 11	5966	и	4008	104
Глава 11	5966	носили	4008	1
Глава 11	5966	ее	4008	9
Глава 11	5966	перчатку	4008	2
Глава 11	5966	у	4008	26
Глава 11	5967	сердца	4008	2
Глава 11	5968	если	4008	14
Глава 11	5968	бы	4008	20
Глава 11	5968	я	4008	127
Глава 11	5968	носил	4008	1
Глава 11	5968	ее	4008	9
Глава 11	5968	у	4008	26
Глава 11	5968	сердца	4008	2
Глава 11	5968	как	4008	40
Глава 11	5968	бы	4008	20
Глава 11	5968	я	4008	127
Глава 11	5968	умудрился	4008	1
Глава 11	5968	ее	4008	9
Глава 11	5968	уронить	4008	1
Глава 11	5969	по	4008	20
Глава 11	5969	его	4008	41
Глава 11	5969	представлению	4008	1
Глава 11	5969	сэр	4008	49
Глава 11	5969	вы	4008	19
Глава 11	5969	достали	4008	1
Глава 11	5969	ее	4008	9
Глава 11	5969	чтобы	4008	9
Глава 11	5969	прижать	4008	1
Глава 11	5969	к	4008	16
Глава 11	5969	губам	4008	2
Глава 11	5970	ну	4008	10
Глава 11	5970	это	4008	22
Глава 11	5970	уж	4008	3
Глава 11	5970	слишком	4008	2
Глава 11	5970	дживс	4008	23
Глава 11	5970	чтобы	4008	9
Глава 11	5970	я	4008	127
Глава 11	5970	стал	4008	5
Глава 11	5970	прижимать	4008	1
Глава 11	5970	к	4008	16
Глава 11	5970	губам	4008	2
Глава 11	5970	перчатки	4008	1
Глава 11	5970	в	4008	106
Глава 11	5971	тот	4008	3
Глава 11	5971	самый	4008	3
Глава 11	5971	миг	4008	2
Глава 11	5971	когда	4008	18
Глава 11	5971	готовлюсь	4008	1
Глава 11	5971	умыкнуть	4008	1
Глава 11	5971	у	4008	26
Глава 11	5971	полицейского	4008	7
Глава 11	5971	каску	4008	3
Глава 11	5972	вероятно	4008	2
Глава 11	5972	так	4008	12
Глава 11	5972	поступил	4008	1
Глава 11	5972	мистер	4008	4
Глава 11	5972	пинкер	4008	4
Глава 11	5972	сэр	4008	49
Глава 11	5972	я	4008	127
Глава 11	5972	хотел	4008	4
Глава 11	5972	было	4008	7
Глава 11	5972	объяснить	4008	1
Глава 11	5973	дживсу	4008	2
Глава 11	5973	что	4008	94
Глава 11	5973	в	4008	106
Глава 11	5973	любой	4008	1
Глава 11	5973	ситуации	4008	1
Глава 11	5973	пинкер	4008	4
Глава 11	5973	поступит	4008	1
Глава 11	5973	совсем	4008	2
Глава 11	5973	не	4008	87
Глава 11	5973	так	4008	12
Глава 11	5973	как	4008	40
Глава 11	5974	обыкновенный	4008	1
Глава 11	5974	нормальный	4008	1
Глава 11	5974	человек	4008	5
Глава 11	5974	у	4008	26
Глава 11	5974	которого	4008	1
Глава 11	5974	в	4008	106
Глава 11	5974	голове	4008	1
Глава 11	5974	чуть	4008	2
Глава 11	5974	больше	4008	5
Глава 11	5974	мозгов	4008	1
Глава 11	5975	чем	4008	5
Глава 11	5975	у	4008	26
Глава 11	5975	выскакивающей	4008	1
Глава 11	5975	из	4008	15
Глава 11	5975	часов	4008	1
Глава 11	5975	деревянной	4008	1
Глава 11	5975	кукушки	4008	1
Глава 11	5975	но	4008	20
Глава 11	5975	мне	4008	16
Глава 11	5975	помешал	4008	1
Глава 11	5975	вновь	4008	1
Глава 11	5976	появившийся	4008	1
Глава 11	5976	гасси	4008	23
Глава 11	5976	он	4008	95
Глава 11	5976	был	4008	10
Глава 11	5976	окрылен	4008	1
Глава 11	5976	я	4008	127
Глава 11	5976	понял	4008	8
Глава 11	5976	что	4008	94
Глава 11	5976	дела	4008	1
Глава 11	5976	идут	4008	1
Глава 11	5976	неплохо	4008	3
Глава 11	5977	берти	4008	8
Глава 11	5977	дживс	4008	23
Глава 11	5977	оказался	4008	2
Глава 11	5977	прав	4008	3
Глава 11	5977	он	4008	95
Глава 11	5977	будто	4008	6
Глава 11	5977	прочел	4008	2
Глава 11	5977	мысли	4008	1
Глава 11	5977	юстаса	4008	1
Глава 11	5977	оутса	4008	5
Глава 11	5978	его	4008	41
Глава 11	5978	заинтересовало	4008	1
Глава 11	5978	твое	4008	1
Глава 11	5978	сообщение	4008	1
Глава 11	5979	в	4008	106
Глава 11	5979	жизни	4008	2
Глава 11	5979	не	4008	87
Глава 11	5979	видел	4008	4
Глава 11	5979	чтобы	4008	9
Глава 11	5979	полицейский	4008	6
Глава 11	5979	пришел	4008	2
Глава 11	5979	в	4008	106
Глава 11	5979	такое	4008	3
Глава 11	5979	волнение	4008	1
Глава 11	5979	он	4008	95
Глава 11	5979	чуть	4008	2
Глава 11	5980	не	4008	87
Глава 11	5980	бросил	4008	1
Глава 11	5980	свой	4008	1
Глава 11	5980	пост	4008	3
Глава 11	5980	и	4008	104
Глава 11	5980	не	4008	87
Глава 11	5980	помчался	4008	2
Глава 11	5980	сломя	4008	1
Глава 11	5980	голову	4008	4
Глава 11	5980	сюда	4008	3
Глава 11	5981	почему	4008	8
Глава 11	5981	же	4008	11
Глава 11	5981	не	4008	87
Глава 11	5981	помчался	4008	2
Глава 11	5982	не	4008	87
Глава 11	5982	осмелился	4008	2
Глава 11	5982	ведь	4008	10
Глава 11	5982	сэр	4008	49
Глава 11	5982	уоткин	4008	7
Глава 11	5982	велел	4008	1
Глава 11	5982	ему	4008	16
Глава 11	5982	стоять	4008	2
Глава 11	5982	на	4008	53
Глава 11	5982	посту	4008	1
Глава 11	5982	у	4008	26
Глава 11	5982	двери	4008	3
Глава 11	5983	я	4008	127
Глава 11	5983	понимал	4008	1
Глава 11	5983	психологию	4008	1
Глава 11	5983	этого	4008	6
Глава 11	5983	человека	4008	1
Глава 11	5983	он	4008	95
Глава 11	5983	был	4008	10
Глава 11	5983	в	4008	106
Глава 11	5983	точности	4008	2
Глава 11	5983	как	4008	40
Глава 11	5983	тот	4008	3
Глава 11	5983	парень	4008	1
Глава 11	5984	который	4008	7
Глава 11	5984	стоял	4008	6
Глава 11	5984	и	4008	104
Глава 11	5984	стоял	4008	6
Глава 11	5984	на	4008	53
Глава 11	5984	горящей	4008	1
Глава 11	5984	палубе	4008	1
Глава 11	5984	когда	4008	18
Глава 11	5984	все	4008	25
Глава 11	5984	остальные	4008	1
Глава 11	5984	с	4008	34
Глава 11	5984	нее	4008	5
Глава 11	5985	попрыгали	4008	1
Глава 11	5986	в	4008	106
Глава 11	5986	таком	4008	1
Глава 11	5986	случае	4008	1
Глава 11	5986	он	4008	95
Глава 11	5986	надо	4008	6
Глава 11	5986	полагать	4008	1
Глава 11	5986	сначала	4008	3
Глава 11	5986	известит	4008	1
Глава 11	5986	папашу	4008	2
Глава 11	5986	бассета	4008	2
Глава 11	5986	о	4008	13
Глава 11	5987	ставших	4008	1
Глава 11	5987	ему	4008	16
Глава 11	5987	известными	4008	1
Глава 11	5987	фактах	4008	1
Глава 11	5987	и	4008	104
Глава 11	5987	после	4008	3
Глава 11	5987	этого	4008	6
Глава 11	5987	попросит	4008	1
Глава 11	5987	позволения	4008	1
Глава 11	5987	действовать	4008	3
Глава 11	5988	да	4008	22
Глава 11	5988	думаю	4008	4
Глава 11	5988	он	4008	95
Глава 11	5988	явится	4008	1
Глава 11	5988	с	4008	34
Глава 11	5988	минуты	4008	2
Глава 11	5988	на	4008	53
Глава 11	5988	минуту	4008	2
Глава 11	5989	гасси	4008	23
Глава 11	5989	тогда	4008	7
Глава 11	5989	тебе	4008	8
Глава 11	5989	не	4008	87
Глава 11	5989	надо	4008	6
Глава 11	5989	быть	4008	8
Глава 11	5989	здесь	4008	2
Глава 11	5989	иди	4008	2
Глава 11	5989	ка	4008	1
